step;game1;game2;avg_loss;per_ab1;per_ab2;avg_l;min_l;max_l;max_weight;sum_total;memory;fr;epsilon;avglossma
1996600;7986404;12711;5,01522;0,6;0,4;0,608;0,063;1;155,515;608787,6;1000000;10,6;0,1;4,7371164
1996700;7986804;12712;5,00515;0,6;0,4;0,608;0,063;1;155,515;608734,2;1000000;10;0,1;4,7360589
1996800;7987204;12712;5,12485;0,6;0,4;0,608;0,063;1;155,515;608746,8;1000000;10,1;0,1;4,734239
1996900;7987604;12713;5,3033;0,6;0,4;0,608;0,063;1;155,515;608740,2;1000000;9,7;0,1;4,7299707
1997000;7988004;12713;4,60552;0,6;0,4;0,608;0,063;1;155,515;608723,6;1000000;10,1;0,1;4,7225833
1997100;7988404;12714;5,15327;0,6;0,4;0,608;0,063;1;155,515;608722,2;1000000;10;0,1;4,7261589
1997200;7988804;12714;5,05056;0,6;0,4;0,608;0,063;1;155,515;608693,8;1000000;10;0,1;4,7236876
1997300;7989204;12715;4,66074;0,6;0,4;0,608;0,063;1;155,515;608675,6;1000000;10;0,1;4,7247126
1997400;7989604;12715;4,89206;0,6;0,4;0,608;0,063;1;155,515;608696,9;1000000;10,1;0,1;4,7233137
1997500;7990004;12716;4,63774;0,6;0,4;0,608;0,063;1;155,515;608696,4;1000000;9,9;0,1;4,7201324
1997600;7990404;12716;4,7886;0,6;0,4;0,608;0,063;1;155,515;608664,2;1000000;10,1;0,1;4,7176837
1997700;7990804;12716;4,93472;0,6;0,4;0,608;0,063;1;155,515;608689,4;1000000;9,9;0,1;4,7168685
1997800;7991204;12717;5,15299;0,6;0,4;0,608;0,063;1;155,515;608650,8;1000000;9,9;0,1;4,7153992
1997900;7991604;12717;4,81451;0,6;0,4;0,608;0,063;1;155,515;608616,8;1000000;10;0,1;4,7111712
1998000;7992004;12718;4,56535;0,6;0,4;0,608;0,063;1;155,515;608547,2;1000000;10;0,1;4,713863
1998100;7992404;12718;4,68713;0,6;0,4;0,608;0,063;1;155,515;608515,2;1000000;10,1;0,1;4,7098866
1998200;7992804;12718;4,63227;0,6;0,4;0,608;0,063;1;155,515;608520;1000000;9,9;0,1;4,7099138
1998300;7993204;12719;4,77393;0,6;0,4;0,608;0,063;1;155,515;608439,4;1000000;10;0,1;4,7097149
1998400;7993604;12719;4,65497;0,6;0,4;0,608;0,063;1;155,515;608420;1000000;10,5;0,1;4,7102818
1998500;7994004;12720;4,75131;0,6;0,4;0,608;0,063;1;155,515;608429,3;1000000;9,8;0,1;4,7100021
1998600;7994404;12720;4,70154;0,6;0,4;0,608;0,063;1;155,515;608488,4;1000000;9,8;0,1;4,7124063
1998700;7994804;12721;4,8182;0,6;0,4;0,608;0,063;1;155,515;608456,4;1000000;9,9;0,1;4,713997
1998800;7995204;12721;4,48009;0,6;0,4;0,608;0,063;1;155,515;608446,2;1000000;10;0,1;4,7174301
1998900;7995604;12722;4,61663;0,6;0,4;0,608;0,063;1;155,515;608397,6;1000000;9,9;0,1;4,7182761
1999000;7996004;12722;4,4851;0,6;0,4;0,608;0,063;1;155,515;608355,8;1000000;10,1;0,1;4,7228089
1999100;7996404;12723;4,82034;0,6;0,4;0,608;0,063;1;155,515;608323,2;1000000;10;0,1;4,7210273
1999200;7996804;12723;4,8246;0,6;0,4;0,608;0,063;1;155,515;608213,2;1000000;10;0,1;4,7187993
1999300;7997204;12724;4,69144;0,6;0,4;0,608;0,063;1;155,515;608230,9;1000000;10;0,1;4,7184567
1999400;7997604;12724;4,78412;0,6;0,4;0,608;0,063;1;155,515;608232,1;1000000;9,9;0,1;4,71918
1999500;7998004;12725;4,28477;0,6;0,4;0,608;0,063;1;155,515;608186,1;1000000;10;0,1;4,7147581
1999600;7998404;12725;4,8577;0,6;0,4;0,608;0,063;1;155,515;608156,9;1000000;10;0,1;4,7148814
1999700;7998804;12726;4,56934;0,6;0,4;0,608;0,063;1;155,515;608165,6;1000000;10;0,1;4,7095522
1999800;7999204;12726;4,61102;0,6;0,4;0,608;0,063;1;155,515;608197,8;1000000;10;0,1;4,7085462
1999900;7999604;12727;4,68629;0,6;0,4;0,608;0,063;1;155,515;608181,2;1000000;9,9;0,1;4,7140005
2000000;8000004;12727;4,87313;0,6;0,4;0,608;0,063;1;155,515;608159,9;1000000;9,7;0,1;4,7118142
2000100;8000404;12728;4,16131;0,6;0,4;0,608;0,063;1;155,434;608159,9;1000000;10;0,1;4,7099733
2000200;8000804;12728;4,66911;0,6;0,4;0,608;0,063;1;155,434;608210,3;1000000;9,8;0,1;4,715271
2000300;8001204;12729;4,55038;0,6;0,4;0,608;0,063;1;155,434;608206,3;1000000;10,4;0,1;4,7149064
2000400;8001604;12729;4,54545;0,6;0,4;0,608;0,063;1;155,434;608184,9;1000000;10;0,1;4,7158832
2000500;8002004;12730;4,77027;0,6;0,4;0,608;0,063;1;155,434;608159,2;1000000;10;0,1;4,7189597
2000600;8002404;12730;5,1302;0,6;0,4;0,608;0,063;1;155,434;608134,9;1000000;10,1;0,1;4,7164831
2000700;8002804;12731;4,96475;0,6;0,4;0,608;0,063;1;155,434;608107,9;1000000;10,1;0,1;4,7150772
2000800;8003204;12731;5,16555;0,6;0,4;0,608;0,063;1;155,434;608090,4;1000000;10,1;0,1;4,7119575
2000900;8003604;12732;4,26757;0,6;0,4;0,608;0,063;1;155,434;608035,1;1000000;10;0,1;4,7064263
2001000;8004004;12732;4,2298;0,6;0,4;0,608;0,063;1;155,434;608065,2;1000000;10,5;0,1;4,7116733
2001100;8004404;12733;4,7985;0,6;0,4;0,608;0,063;1;155,434;608044,6;1000000;10;0,1;4,7206495
2001200;8004804;12733;5,1055;0,6;0,4;0,608;0,063;1;155,434;608082,7;1000000;10;0,1;4,7166241
2001300;8005204;12734;4,18394;0,6;0,4;0,608;0,063;1;155,434;608073;1000000;10;0,1;4,713737
2001400;8005604;12734;4,57931;0,6;0,4;0,608;0,063;1;155,434;608086,8;1000000;10;0,1;4,7244201
2001500;8006004;12735;4,64028;0,6;0,4;0,608;0,063;1;155,434;608029,8;1000000;10,1;0,1;4,723173
2001600;8006404;12735;4,80341;0,6;0,4;0,608;0,063;1;155,434;607998,6;1000000;10;0,1;4,7191648
2001700;8006804;12736;5,01891;0,6;0,4;0,608;0,063;1;155,434;607979,8;1000000;10;0,1;4,7182823
2001800;8007204;12737;4,77392;0,6;0,4;0,608;0,063;1;155,434;607935;1000000;10;0,1;4,7128737
2001900;8007604;12737;4,49948;0,6;0,4;0,608;0,063;1;155,434;607951,7;1000000;9,7;0,1;4,7110331
2002000;8008004;12737;4,67536;0,6;0,4;0,608;0,063;1;155,434;607915,3;1000000;10,2;0,1;4,710112
2002100;8008404;12738;4,50676;0,6;0,4;0,608;0,063;1;155,434;607906,9;1000000;10,1;0,1;4,7101432
2002200;8008804;12738;4,3519;0,6;0,4;0,608;0,063;1;155,434;607872,5;1000000;10,6;0,1;4,7119682
2002300;8009204;12739;4,86158;0,6;0,4;0,608;0,063;1;155,434;607839,4;1000000;10,4;0,1;4,7116332
2002400;8009604;12739;4,40353;0,6;0,4;0,608;0,063;1;155,434;607750,1;1000000;10,1;0,1;4,7105151
2002500;8010004;12740;4,72844;0,6;0,4;0,608;0,063;1;155,434;607753,4;1000000;10,1;0,1;4,7111328
2002600;8010404;12740;5,12533;0,6;0,4;0,608;0,063;1;155,434;607719,5;1000000;10,1;0,1;4,711739
2002700;8010804;12741;4,56986;0,6;0,4;0,608;0,063;1;155,434;607676,5;1000000;9,9;0,1;4,7045856
2002800;8011204;12741;4,66759;0,6;0,4;0,608;0,063;1;155,434;607690,2;1000000;10,3;0,1;4,7100037
2002900;8011604;12742;4,2735;0,6;0,4;0,608;0,063;1;155,434;607605,6;1000000;10;0,1;4,7081711
2003000;8012004;12742;4,83595;0,6;0,4;0,608;0,063;1;155,434;607569,4;1000000;10,3;0,1;4,7106885
2003100;8012404;12743;5,2835;0,6;0,4;0,608;0,063;1;155,434;607470,8;1000000;10,3;0,1;4,7083243
2003200;8012804;12743;4,93334;0,6;0,4;0,608;0,063;1;155,434;607446,4;1000000;10;0,1;4,6994602
2003300;8013204;12744;4,63146;0,6;0,4;0,608;0,063;1;155,434;607376,4;1000000;10;0,1;4,692378
2003400;8013604;12744;4,65826;0,6;0,4;0,608;0,063;1;155,434;607350,1;1000000;10;0,1;4,6942617
2003500;8014004;12745;4,41532;0,6;0,4;0,608;0,063;1;155,434;607363,8;1000000;9,9;0,1;4,6930354
2003600;8014404;12745;4,55621;0,6;0,4;0,608;0,063;1;155,434;607364,2;1000000;10,1;0,1;4,695697
2003700;8014804;12746;4,68705;0,6;0,4;0,608;0,063;1;155,434;607386,7;1000000;10,6;0,1;4,696735
2003800;8015204;12746;4,74206;0,6;0,4;0,608;0,063;1;155,434;607367,4;1000000;10;0,1;4,6991372
2003900;8015604;12747;4,95522;0,6;0,4;0,608;0,063;1;155,434;607323,7;1000000;10;0,1;4,6978844
2004000;8016004;12747;4,70161;0,6;0,4;0,608;0,063;1;155,434;607343,3;1000000;10;0,1;4,6951037
2004100;8016404;12748;4,83403;0,6;0,4;0,608;0,063;1;155,434;607270,7;1000000;10;0,1;4,6935105
2004200;8016804;12748;4,35889;0,6;0,4;0,608;0,063;1;155,434;607228,3;1000000;10;0,1;4,6903604
2004300;8017204;12748;4,58841;0,6;0,4;0,608;0,063;1;155,434;607289,1;1000000;9,7;0,1;4,6924981
2004400;8017604;12749;5,08009;0,6;0,4;0,608;0,063;1;155,434;607277,4;1000000;10;0,1;4,6950545
2004500;8018004;12750;4,66311;0,6;0,4;0,608;0,063;1;155,434;607232,4;1000000;10,3;0,1;4,6909308
2004600;8018404;12750;4,48654;0,6;0,4;0,608;0,063;1;155,434;607221,6;1000000;9,9;0,1;4,6935128
2004700;8018804;12751;4,91245;0,6;0,4;0,608;0,063;1;155,434;607164,9;1000000;9,9;0,1;4,6962465
2004800;8019204;12751;4,84155;0,6;0,4;0,608;0,063;1;155,434;607122,7;1000000;10;0,1;4,6912355
2004900;8019604;12752;4,86157;0,6;0,4;0,608;0,063;1;155,434;607065,4;1000000;10;0,1;4,6841118
2005000;8020004;12752;4,53805;0,6;0,4;0,608;0,063;1;155,434;607027,2;1000000;10;0,1;4,6785917
2005100;8020404;12753;4,51767;0,6;0,4;0,607;0,063;1;155,319;606974,6;1000000;10;0,1;4,6803997
2005200;8020804;12753;4,87739;0,6;0,4;0,607;0,063;1;155,319;606955,6;1000000;9,9;0,1;4,6786478
2005300;8021204;12754;5,22683;0,6;0,4;0,607;0,063;1;155,319;606955,9;1000000;10,1;0,1;4,6740221
2005400;8021604;12754;4,44992;0,6;0,4;0,607;0,063;1;155,319;606922,8;1000000;10;0,1;4,6655783
2005500;8022004;12755;5,07174;0,6;0,4;0,607;0,063;1;155,319;606868,4;1000000;10,1;0,1;4,6675003
2005600;8022404;12755;4,5024;0,6;0,4;0,607;0,063;1;155,319;606860,8;1000000;10;0,1;4,6650081
2005700;8022804;12756;4,92332;0,6;0,4;0,607;0,063;1;155,319;606843,2;1000000;10;0,1;4,6648686
2005800;8023204;12756;5,00571;0,6;0,4;0,607;0,063;1;155,319;606867,2;1000000;10,1;0,1;4,6671444
2005900;8023604;12757;4,4597;0,6;0,4;0,607;0,063;1;155,319;606825,8;1000000;10;0,1;4,6648447
2006000;8024004;12757;4,8298;0,6;0,4;0,607;0,063;1;155,319;606792,1;1000000;9,7;0,1;4,6683281
2006100;8024404;12758;4,58138;0,6;0,4;0,607;0,063;1;155,319;606771,7;1000000;10;0,1;4,6652127
2006200;8024804;12758;4,82342;0,6;0,4;0,607;0,063;1;155,319;606769,4;1000000;10;0,1;4,6683402
2006300;8025204;12759;4,82727;0,6;0,4;0,607;0,063;1;155,319;606769,1;1000000;9,5;0,1;4,6683793
2006400;8025604;12760;5,08385;0,6;0,4;0,607;0,063;1;155,319;606730,9;1000000;9,4;0,1;4,6665971
2006500;8026004;12760;4,63658;0,6;0,4;0,607;0,063;1;155,319;606733,8;1000000;9,5;0,1;4,6588095
2006600;8026404;12760;4,90947;0,6;0,4;0,607;0,063;1;155,319;606713,9;1000000;9,5;0,1;4,6611466
2006700;8026804;12761;4,82316;0,6;0,4;0,607;0,063;1;155,319;606678,9;1000000;9,9;0,1;4,6623814
2006800;8027204;12761;4,69802;0,6;0,4;0,607;0,063;1;155,319;606774,6;1000000;9,6;0,1;4,6576653
2006900;8027604;12762;4,56456;0,6;0,4;0,607;0,063;1;155,319;606720,2;1000000;10;0,1;4,6578276
2007000;8028004;12762;4,96308;0,6;0,4;0,607;0,063;1;155,319;606671,4;1000000;10,1;0,1;4,6587255
2007100;8028404;12763;4,90614;0,6;0,4;0,607;0,063;1;155,319;606620,1;1000000;10;0,1;4,65824
2007200;8028804;12763;5,15306;0,6;0,4;0,607;0,063;1;155,319;606604,4;1000000;10,1;0,1;4,655249
2007300;8029204;12763;4,52085;0,6;0,4;0,607;0,063;1;155,319;606571,1;1000000;10,5;0,1;4,6484795
2007400;8029604;12764;4,57393;0,6;0,4;0,607;0,063;1;155,319;606483,9;1000000;10;0,1;4,6499471
2007500;8030004;12764;4,39287;0,6;0,4;0,607;0,063;1;155,319;606409,8;1000000;10;0,1;4,6574077
2007600;8030404;12765;4,70708;0,6;0,4;0,607;0,063;1;155,319;606410;1000000;9,8;0,1;4,6605121
2007700;8030804;12765;4,78779;0,6;0,4;0,607;0,063;1;155,319;606369,1;1000000;10,1;0,1;4,6565214
2007800;8031204;12766;4,73019;0,6;0,4;0,607;0,063;1;155,319;606367,4;1000000;10,4;0,1;4,657017
2007900;8031604;12766;5,08369;0,6;0,4;0,607;0,063;1;155,319;606388,1;1000000;9,9;0,1;4,6563802
2008000;8032004;12767;4,16771;0,6;0,4;0,607;0,063;1;155,319;606373,2;1000000;10,1;0,1;4,6552133
2008100;8032404;12768;4,68985;0,6;0,4;0,607;0,063;1;155,319;606396,6;1000000;10;0,1;4,6606857
2008200;8032804;12768;4,61238;0,6;0,4;0,607;0,063;1;155,319;606359,6;1000000;9,9;0,1;4,6615013
2008300;8033204;12769;4,83062;0,6;0,4;0,607;0,063;1;155,319;606351;1000000;10,1;0,1;4,6613989
2008400;8033604;12769;4,627;0,6;0,4;0,607;0,063;1;155,319;606290,4;1000000;10,4;0,1;4,6581621
2008500;8034004;12770;4,99173;0,6;0,4;0,607;0,063;1;155,319;606286,6;1000000;9,7;0,1;4,6569945
2008600;8034404;12770;4,86061;0,6;0,4;0,607;0,063;1;155,319;606242,5;1000000;10,1;0,1;4,6535351
2008700;8034804;12771;5,16151;0,6;0,4;0,607;0,063;1;155,319;606234,1;1000000;10,1;0,1;4,6541682
2008800;8035204;12771;4,56469;0,6;0,4;0,607;0,063;1;155,319;606166,6;1000000;9,9;0,1;4,6417357
2008900;8035604;12772;5,06991;0,6;0,4;0,607;0,063;1;155,319;606152,2;1000000;9,9;0,1;4,6402568
2009000;8036004;12772;4,30694;0,6;0,4;0,607;0,063;1;155,319;606137,1;1000000;9,9;0,1;4,6387755
2009100;8036404;12773;4,59754;0,6;0,4;0,607;0,063;1;155,319;606118,9;1000000;10;0,1;4,6409846
2009200;8036804;12773;4,79034;0,6;0,4;0,607;0,063;1;155,319;606108,3;1000000;10;0,1;4,6448723
2009300;8037204;12774;4,76377;0,6;0,4;0,607;0,063;1;155,319;606019;1000000;10,3;0,1;4,639788
2009400;8037604;12774;4,34193;0,6;0,4;0,607;0,063;1;155,319;606002,8;1000000;10;0,1;4,6381653
2009500;8038004;12775;4,2971;0,6;0,4;0,607;0,063;1;155,319;605921,6;1000000;10,5;0,1;4,6450714
2009600;8038404;12775;4,32478;0,6;0,4;0,607;0,063;1;155,319;605866,2;1000000;10,3;0,1;4,6548778
2009700;8038804;12775;4,46874;0,6;0,4;0,607;0,063;1;155,319;605798,9;1000000;10,1;0,1;4,6580455
2009800;8039204;12776;5,15645;0,6;0,4;0,607;0,063;1;155,319;605718,9;1000000;10;0,1;4,6563459
2009900;8039604;12776;4,46766;0,6;0,4;0,607;0,063;1;155,319;605678,3;1000000;10,1;0,1;4,6516245
2010000;8040004;12777;4,68904;0,6;0,4;0,607;0,063;1;155,319;605607,4;1000000;9,8;0,1;4,6594077
2010100;8040404;12777;4,69108;0,6;0,4;0,605;0,063;1;155,173;605665,6;1000000;9,7;0,1;4,6603466
2010200;8040804;12778;4,63265;0,6;0,4;0,605;0,063;1;155,173;605733,6;1000000;10,4;0,1;4,6586798
2010300;8041204;12778;4,64806;0,6;0,4;0,605;0,063;1;155,173;605766,8;1000000;10;0,1;4,6678747
2010400;8041604;12779;4,8531;0,6;0,4;0,605;0,063;1;155,173;605745,6;1000000;10;0,1;4,6721398
2010500;8042004;12779;4,52261;0,6;0,4;0,605;0,063;1;155,173;605720,4;1000000;10;0,1;4,6750756
2010600;8042404;12780;4,98961;0,6;0,4;0,605;0,063;1;155,173;605709,1;1000000;9,8;0,1;4,676867
2010700;8042804;12780;4,65278;0,6;0,4;0,605;0,063;1;155,173;605738,6;1000000;10;0,1;4,6695586
2010800;8043204;12781;4,61243;0,6;0,4;0,605;0,063;1;155,173;605727,4;1000000;10;0,1;4,6681738
2010900;8043604;12781;4,79227;0,6;0,4;0,605;0,063;1;155,173;605783,2;1000000;9,8;0,1;4,6619554
2011000;8044004;12782;5,12742;0,6;0,4;0,605;0,063;1;155,173;605693,9;1000000;10;0,1;4,6595264
2011100;8044404;12782;4,39596;0,6;0,4;0,605;0,063;1;155,173;605674;1000000;10,1;0,1;4,654255
2011200;8044804;12783;4,81679;0,6;0,4;0,605;0,063;1;155,173;605668,8;1000000;10;0,1;4,6612423
2011300;8045204;12783;5,25225;0,6;0,4;0,605;0,063;1;155,173;605670,8;1000000;10;0,1;4,6613031
2011400;8045604;12784;4,4546;0,6;0,4;0,605;0,063;1;155,173;605687,4;1000000;9,9;0,1;4,6545497
2011500;8046004;12784;4,23946;0,6;0,4;0,605;0,063;1;155,173;605626;1000000;10;0,1;4,6601252
2011600;8046404;12785;4,71516;0,6;0,4;0,605;0,063;1;155,173;605599,7;1000000;9,9;0,1;4,6652779
2011700;8046804;12786;4,47805;0,6;0,4;0,605;0,063;1;155,173;605576,8;1000000;9,8;0,1;4,6695888
2011800;8047204;12786;4,58986;0,6;0,4;0,605;0,063;1;155,173;605580,9;1000000;9,6;0,1;4,6717788
2011900;8047604;12786;4,40737;0,6;0,4;0,605;0,063;1;155,173;605564,4;1000000;9,9;0,1;4,6717014
2012000;8048004;12787;4,67848;0,6;0,4;0,605;0,063;1;155,173;605495;1000000;10,1;0,1;4,6709301
2012100;8048404;12788;4,68926;0,6;0,4;0,605;0,063;1;155,173;605428,8;1000000;10,1;0,1;4,6777985
2012200;8048804;12788;4,3184;0,6;0,4;0,605;0,063;1;155,173;605385,5;1000000;10,1;0,1;4,6741383
2012300;8049204;12789;4,74977;0,6;0,4;0,605;0,063;1;155,173;605340,3;1000000;9,9;0,1;4,6773571
2012400;8049604;12789;4,4653;0,6;0,4;0,605;0,063;1;155,173;605291;1000000;9,9;0,1;4,6765959
2012500;8050004;12790;4,78906;0,6;0,4;0,605;0,063;1;155,173;605264,6;1000000;10;0,1;4,6735085
2012600;8050404;12790;4,40999;0,6;0,4;0,605;0,063;1;155,173;605302,9;1000000;9,8;0,1;4,6723585
2012700;8050804;12791;5,11167;0,6;0,4;0,605;0,063;1;155,173;605301,1;1000000;10;0,1;4,6691576
2012800;8051204;12791;4,48433;0,6;0,4;0,605;0,063;1;155,173;605305,3;1000000;10;0,1;4,6653735
2012900;8051604;12792;4,52524;0,6;0,4;0,605;0,063;1;155,173;605313,3;1000000;9,9;0,1;4,6686108
2013000;8052004;12792;4,59953;0,6;0,4;0,605;0,063;1;155,173;605263,2;1000000;10;0,1;4,6715993
2013100;8052404;12793;4,39709;0,6;0,4;0,605;0,063;1;155,173;605238,4;1000000;9,9;0,1;4,6731266
2013200;8052804;12793;4,22512;0,6;0,4;0,605;0,063;1;155,173;605183,3;1000000;10;0,1;4,6728577
2013300;8053204;12793;4,81983;0,6;0,4;0,605;0,063;1;155,173;605143,4;1000000;10;0,1;4,6752485
2013400;8053604;12794;4,53563;0,6;0,4;0,605;0,063;1;155,173;605140,8;1000000;9,8;0,1;4,6730281
2013500;8054004;12795;4,68148;0,6;0,4;0,605;0,063;1;155,173;605123,2;1000000;9,8;0,1;4,6747365
2013600;8054404;12795;4,66001;0,6;0,4;0,605;0,063;1;155,173;605110,2;1000000;10;0,1;4,6770694
2013700;8054804;12796;4,92727;0,6;0,4;0,605;0,063;1;155,173;605076,3;1000000;9,9;0,1;4,6729715
2013800;8055204;12796;4,61678;0,6;0,4;0,605;0,063;1;155,173;604980,8;1000000;10,1;0,1;4,6717257
2013900;8055604;12797;4,67715;0,6;0,4;0,605;0,063;1;155,173;604997,2;1000000;10;0,1;4,669007
2014000;8056004;12797;4,54229;0,6;0,4;0,605;0,063;1;155,173;604953,2;1000000;9,9;0,1;4,6685888
2014100;8056404;12797;4,51902;0,6;0,4;0,605;0,063;1;155,173;604926,8;1000000;10,6;0,1;4,6690443
2014200;8056804;12798;4,57266;0,6;0,4;0,605;0,063;1;155,173;604914,8;1000000;9,7;0,1;4,6732968
2014300;8057204;12798;4,84405;0,6;0,4;0,605;0,063;1;155,173;604908,1;1000000;10,1;0,1;4,6733704
2014400;8057604;12799;4,66772;0,6;0,4;0,605;0,063;1;155,173;604879,5;1000000;10;0,1;4,675454
2014500;8058004;12799;4,92131;0,6;0,4;0,605;0,063;1;155,173;604827,6;1000000;9,9;0,1;4,6768204
2014600;8058404;12800;4,75991;0,6;0,4;0,605;0,063;1;155,173;604766,2;1000000;10;0,1;4,6716661
2014700;8058804;12800;4,41135;0,6;0,4;0,605;0,063;1;155,173;604730,2;1000000;10;0,1;4,6741968
2014800;8059204;12801;4,12918;0,6;0,4;0,605;0,063;1;155,173;604693,8;1000000;10,1;0,1;4,6743497
2014900;8059604;12801;4,30956;0,6;0,4;0,605;0,063;1;155,173;604692,6;1000000;10;0,1;4,6774974
2015000;8060004;12802;4,71885;0,6;0,4;0,605;0,063;1;155,173;604678;1000000;9,9;0,1;4,6805025
2015100;8060404;12803;4,34248;0,6;0,4;0,604;0,063;1;155,081;604717,9;1000000;9,9;0,1;4,6824967
2015200;8060804;12803;4,41482;0,6;0,4;0,604;0,063;1;155,081;604688,9;1000000;10;0,1;4,6876429
2015300;8061204;12803;4,38245;0,6;0,4;0,604;0,063;1;155,081;604657;1000000;10;0,1;4,6988257
2015400;8061604;12804;4,64212;0,6;0,4;0,604;0,063;1;155,081;604610,6;1000000;10,8;0,1;4,6980569
2015500;8062004;12805;4,82252;0,6;0,4;0,604;0,063;1;155,081;604548,8;1000000;10,1;0,1;4,6926661
2015600;8062404;12805;4,48845;0,6;0,4;0,604;0,063;1;155,081;604509,6;1000000;10;0,1;4,6910565
2015700;8062804;12806;5,1509;0,6;0,4;0,604;0,063;1;155,081;604475,3;1000000;10,1;0,1;4,6927674
2015800;8063204;12806;4,77574;0,6;0,4;0,604;0,063;1;155,081;604441;1000000;10;0,1;4,6933726
2015900;8063604;12806;4,80804;0,6;0,4;0,604;0,063;1;155,081;604394,2;1000000;9,8;0,1;4,6869908
2016000;8064004;12807;4,51826;0,6;0,4;0,604;0,063;1;155,081;604383,6;1000000;10;0,1;4,6868387
2016100;8064404;12808;4,89413;0,6;0,4;0,604;0,063;1;155,081;604370,4;1000000;10,1;0,1;4,6863622
2016200;8064804;12808;4,82733;0,6;0,4;0,604;0,063;1;155,081;604366;1000000;10;0,1;4,6796551
2016300;8065204;12809;4,64905;0,6;0,4;0,604;0,063;1;155,081;604297,3;1000000;10;0,1;4,6786212
2016400;8065604;12809;4,30509;0,6;0,4;0,604;0,063;1;155,081;604264,2;1000000;10;0,1;4,6740113
2016500;8066004;12810;4,87029;0,6;0,4;0,604;0,063;1;155,081;604255;1000000;10,4;0,1;4,6826651
2016600;8066404;12810;5,03295;0,6;0,4;0,604;0,063;1;155,081;604233,4;1000000;10;0,1;4,6808568
2016700;8066804;12811;4,35155;0,6;0,4;0,604;0,063;1;155,081;604254,9;1000000;9,9;0,1;4,680303
2016800;8067204;12811;4,71425;0,6;0,4;0,604;0,063;1;155,081;604239,7;1000000;9,9;0,1;4,681435
2016900;8067604;12812;4,65435;0,6;0,4;0,604;0,063;1;155,081;604202,5;1000000;10,1;0,1;4,6776552
2017000;8068004;12813;4,91453;0,6;0,4;0,604;0,063;1;155,081;604201,9;1000000;10;0,1;4,676662
2017100;8068404;12813;4,60704;0,6;0,4;0,604;0,063;1;155,081;604148,6;1000000;10;0,1;4,6727952
2017200;8068804;12814;4,47611;0,6;0,4;0,604;0,063;1;155,081;604111,4;1000000;9,9;0,1;4,6737827
2017300;8069204;12814;4,66761;0,6;0,4;0,604;0,063;1;155,081;604100;1000000;10;0,1;4,67381
2017400;8069604;12815;5,31999;0,6;0,4;0,604;0,063;1;155,081;604090,3;1000000;10,1;0,1;4,6706036
2017500;8070004;12815;4,70331;0,6;0,4;0,604;0,063;1;155,081;604159,6;1000000;9,7;0,1;4,665776
2017600;8070404;12816;4,30801;0,6;0,4;0,604;0,063;1;155,081;604109,7;1000000;10;0,1;4,6676798
2017700;8070804;12816;4,83735;0,6;0,4;0,604;0,063;1;155,081;604054;1000000;10;0,1;4,6680373
2017800;8071204;12817;4,66651;0,6;0,4;0,604;0,063;1;155,081;603948,1;1000000;10;0,1;4,664347
2017900;8071604;12817;4,967;0,6;0,4;0,604;0,063;1;155,081;603919,6;1000000;10;0,1;4,6650796
2018000;8072004;12818;4,71495;0,6;0,4;0,604;0,063;1;155,081;603910,2;1000000;10;0,1;4,6613361
2018100;8072404;12818;4,77141;0,6;0,4;0,604;0,063;1;155,081;603900,4;1000000;10,1;0,1;4,6597942
2018200;8072804;12819;4,60214;0,6;0,4;0,604;0,063;1;155,081;603848,2;1000000;9,9;0,1;4,6595478
2018300;8073204;12819;4,50694;0,6;0,4;0,604;0,063;1;155,081;603807,5;1000000;10;0,1;4,6591696
2018400;8073604;12820;4,51024;0,6;0,4;0,604;0,063;1;155,081;603833,9;1000000;9,7;0,1;4,6584074
2018500;8074004;12820;4,64579;0,6;0,4;0,604;0,063;1;155,081;603793,5;1000000;10,1;0,1;4,6593495
2018600;8074404;12821;4,92392;0,6;0,4;0,604;0,063;1;155,081;603718,2;1000000;9,8;0,1;4,6555634
2018700;8074804;12821;3,91826;0,6;0,4;0,604;0,063;1;155,081;603672,3;1000000;10;0,1;4,6489086
2018800;8075204;12821;4,4168;0,6;0,4;0,604;0,063;1;155,081;603628,3;1000000;10,6;0,1;4,6552854
2018900;8075604;12822;4,92178;0,6;0,4;0,604;0,063;1;155,081;603584,4;1000000;10,4;0,1;4,6615463
2019000;8076004;12823;4,52785;0,6;0,4;0,604;0,063;1;155,081;603553,4;1000000;10,4;0,1;4,6653591
2019100;8076404;12823;4,98631;0,6;0,4;0,604;0,063;1;155,081;603504,2;1000000;10,4;0,1;4,6640928
2019200;8076804;12824;4,28191;0,6;0,4;0,604;0,063;1;155,081;603511,1;1000000;9,8;0,1;4,6650546
2019300;8077204;12824;4,6015;0,6;0,4;0,604;0,063;1;155,081;603465;1000000;10;0,1;4,6671555
2019400;8077604;12825;5,03254;0,6;0,4;0,604;0,063;1;155,081;603440;1000000;10;0,1;4,6676069
2019500;8078004;12825;5,27774;0,6;0,4;0,604;0,063;1;155,081;603392,1;1000000;10;0,1;4,6640547
2019600;8078404;12826;4,64155;0,6;0,4;0,604;0,063;1;155,081;603375,9;1000000;10;0,1;4,6588239
2019700;8078804;12827;4,29878;0,6;0,4;0,604;0,063;1;155,081;603298,7;1000000;9,9;0,1;4,6608005
